Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales
US-2015-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,603.92
US-2015-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,21.84
US-2015-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,29.99
US-2015-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000595,Furniture,Chairs,381.44
CA-2015-101602,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,40.68
CA-2015-101602,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,763.28
CA-2015-117317,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,13.44
CA-2015-156349,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,290.666
CA-2015-156349,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,201.584
CA-2015-156349,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,83.984
CA-2015-168984,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,15.552
CA-2015-168984,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,669.08
CA-2015-168984,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,438.336
US-2015-134712,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,12.624
CA-2015-135699,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,109.92
CA-2015-135699,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,13.36
CA-2015-127159,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,34.79
CA-2015-122882,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,64.784
CA-2015-122882,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,32.382
CA-2015-122882,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,42.368
CA-2015-122882,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,399.54
CA-2015-142839,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,853.092
CA-2015-135657,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,515.88
CA-2015-139857,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,12.35
CA-2015-125136,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,96.256
CA-2015-125136,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Office Supplies,Paper,10.688
CA-2015-110527,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,20.88
CA-2015-133270,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,13.36
US-2015-157406,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,10.368
US-2015-157406,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10002221,Office Supplies,Art,6.24
CA-2015-139017,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,46.864
CA-2015-141817,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,19.536
US-2015-158057,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,7.644
US-2015-158057,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Office Supplies,Binders,51.465
CA-2015-118976,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,20.86
CA-2015-118976,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,497.61
CA-2015-118976,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,5.34
CA-2015-118976,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Labels,3.15
CA-2015-102008,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,48.94
CA-2015-120474,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,2807.84
CA-2015-120474,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,46.64
CA-2015-104773,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,60.416
CA-2015-132612,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,1441.3
US-2015-130379,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,75.6
US-2015-130379,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,29.32
CA-2015-103373,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,779.796
CA-2015-141278,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,21.4
CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,17.544
CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,44.128
CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,62.92
CA-2015-117345,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,78.304
CA-2015-114643,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,14.52
CA-2015-151078,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,49.632
CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,99.2
CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,801.568
CA-2015-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,272.848
CA-2015-147914,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,16.224
CA-2015-140165,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-FA-10002815,Office Supplies,Fasteners,7.104
CA-2015-140165,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,398.352
CA-2015-142587,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,121.792
CA-2015-142587,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617,Furniture,Tables,409.59
CA-2015-157623,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,10.56
CA-2015-157623,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,3.38
CA-2015-169775,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001749,Office Supplies,Envelopes,29.808
CA-2015-169775,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004390,Office Supplies,Binders,505.176
CA-2015-169775,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,FUR-TA-10001857,Furniture,Tables,174.0585
CA-2015-103366,First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10003628,Technology,Accessories,149.95
CA-2015-148950,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,5.104
CA-2015-148950,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,2.896
CA-2015-148950,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,35.016
CA-2015-110408,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,Office Supplies,Storage,275.97
CA-2015-110408,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,1394.95
CA-2015-110408,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,545.88
CA-2015-122749,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,479.96
CA-2015-164721,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,320.88
CA-2015-164721,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,23.88
CA-2015-164721,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,26.76
CA-2015-131905,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,15
CA-2015-131905,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,161.61
CA-2015-131905,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,144.95
CA-2015-111150,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,29.68
CA-2015-111150,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,47.53
CA-2015-116407,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,4.224
CA-2015-116407,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,333.056
CA-2015-116407,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,24.896
CA-2015-129168,Standard Class,KB-16585,Ken Black,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,15.552
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,11.34
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,80.3
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10002571,Office Supplies,Binders,15.968
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,64.74
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,19.296
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10001963,Office Supplies,Storage,405.64
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10003833,Furniture,Chairs,146.352
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10004568,Technology,Accessories,251.91
CA-2015-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10001419,Office Supplies,Art,12.39
CA-2015-131051,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,58.2
CA-2015-110352,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,OFF-LA-10003923,Office Supplies,Labels,23.68
CA-2015-145926,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,479.9
US-2015-140116,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,636.408
US-2015-140116,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,83.168
CA-2015-123295,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,259.136
US-2015-167633,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Office Supplies,Paper,15.552
US-2015-152723,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,0.876
CA-2015-126032,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,Technology,Accessories,86.376
US-2015-114188,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,33.28
US-2015-114188,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AR-10004511,Office Supplies,Art,38.52
US-2015-114188,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,139.86
CA-2015-159520,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,Binders,149.544
CA-2015-159520,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,17.14
CA-2015-159520,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,991.764
CA-2015-141607,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,43.31
CA-2015-167360,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,111.79
CA-2015-124646,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,501.81
CA-2015-124646,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,161.94
CA-2015-152296,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,19.752
CA-2015-163013,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,14.67
US-2015-165659,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,22.2
US-2015-165659,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,Technology,Phones,881.93
US-2015-103905,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,29.932
US-2015-103905,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,38.272
CA-2015-125556,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,832.93
CA-2015-125556,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,43.8
CA-2015-151953,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,2.816
CA-2015-128055,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,Office Supplies,Binders,673.568
CA-2015-128055,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,Office Supplies,Appliances,52.98
CA-2015-157882,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,143.432
CA-2015-157882,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,122.352
CA-2015-104283,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,306.2
CA-2015-104283,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,85.98
CA-2015-104283,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,223.96
CA-2015-162362,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,12.72
CA-2015-162362,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,11.52
CA-2015-140886,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,69.216
CA-2015-110639,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,25.92
CA-2015-110639,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,Paper,45.92
CA-2015-121727,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,10.72
US-2015-143231,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,63.2
US-2015-143231,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,113.97
US-2015-155894,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,123.552
US-2015-148838,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,1579.746
US-2015-148838,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,1071.576
US-2015-148838,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,613.908
US-2015-148838,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,34.86
US-2015-148838,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,155.04
CA-2015-102295,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,120.712
US-2015-164616,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,76.776
US-2015-164616,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,9.184
CA-2015-162684,Standard Class,AS-10630,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,Office Supplies,Fasteners,5.68
CA-2015-151295,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,11.96
CA-2015-151295,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Furniture,Tables,629.064
CA-2015-148586,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002439,Furniture,Chairs,366.786
CA-2015-164210,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,FUR-TA-10000849,Furniture,Tables,145.98
CA-2015-164210,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10002259,Office Supplies,Paper,35.808
CA-2015-145212,Standard Class,DC-12850,Dan Campbell,Consumer,United States,New York City,New York,10011,East,OFF-AR-10002833,Office Supplies,Art,5.46
CA-2015-113579,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001457,Office Supplies,Paper,90.24
CA-2015-144624,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,4548.81
CA-2015-136644,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,Chairs,647.84
CA-2015-143917,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001228,Office Supplies,Storage,53.72
CA-2015-143917,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000151,Office Supplies,Supplies,8187.65
CA-2015-143917,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004351,Furniture,Furnishings,77.92
CA-2015-106572,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,264.32
CA-2015-128888,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10003001,Office Supplies,Envelopes,604.656
CA-2015-108707,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,10.368
CA-2015-111500,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,114.2
CA-2015-111500,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,17.96
CA-2015-111500,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-FA-10002676,Office Supplies,Fasteners,12.67
CA-2015-111500,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,339.96
CA-2015-164385,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office Supplies,Appliances,143.952
CA-2015-129091,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,16.23
CA-2015-129091,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10001071,Office Supplies,Binders,319.9
CA-2015-129091,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10001990,Office Supplies,Envelopes,11.36
CA-2015-129091,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10002734,Office Supplies,Appliances,675.12
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furnishings,62.82
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office Supplies,Storage,489.92
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office Supplies,Paper,19.44
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,Paper,16.68
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10004833,Technology,Phones,155.35
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,12.42
US-2015-155502,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Phones,187.98
